cash_transaction_id,user_id,transaction_date,transaction_type,amount,transaction_status
C13979,U5863,2026-06-19,Bank Deposit,7500,Approved
C13980,U5864,2026-07-10,Bank Deposit,500,Approved
C13981,U5865,2026-06-19,Bank Deposit,10000,Approved
C13982,U5865,2026-06-11,Bank Deposit,25000,Approved
C13983,U5865,2026-07-09,Bank Deposit,7500,Approved
C13984,U5865,2026-05-11,Bank Deposit,15000,Approved
C13985,U5868,2026-07-12,Bank Deposit,7500,Approved
C13986,U5868,2026-07-12,Bank Deposit,2500,Approved
C13987,U5868,2026-07-14,Bank Deposit,7500,Approved
C13988,U5872,2026-06-20,Bank Deposit,1000,Approved
C13989,U5872,2026-06-23,Bank Deposit,500,Canceled
C13990,U5874,2026-07-14,Bank Deposit,25000,Approved
C13991,U5874,2026-07-11,Bank Deposit,10000,Canceled
C13992,U5874,2026-07-05,Bank Deposit,5000,Approved
C13993,U5875,2026-07-09,Bank Deposit,25000,Approved
C13994,U5875,2026-06-22,Bank Deposit,7500,Approved
C13995,U5875,2026-06-04,Bank Deposit,10000,Canceled
C13996,U5875,2026-07-03,Bank Deposit,10000,Approved
C13997,U5878,2026-07-04,Bank Deposit,250000,Approved
C13998,U5878,2026-07-15,Bank Deposit,75000,Approved
C13999,U5878,2026-07-13,Bank Deposit,40000,Approved
C14000,U5882,2026-07-05,Bank Deposit,150000,Approved
C14001,U5882,2026-07-08,Bank Deposit,150000,Approved
C14002,U5882,2026-07-06,Bank Deposit,150000,Approved
C14003,U5882,2026-07-04,Bank Deposit,250000,Approved
C14004,U5882,2026-07-09,Bank Deposit,25000,Approved
C14005,U5883,2026-07-10,Bank Deposit,250000,Approved
C14006,U5883,2026-06-24,Bank Deposit,250000,Approved
C14007,U5883,2026-06-19,Bank Deposit,40000,Approved
C14008,U5883,2026-07-06,Bank Deposit,150000,Approved
C14009,U5884,2026-06-06,Bank Deposit,100000,Approved
C14010,U5884,2026-06-14,Bank Deposit,150000,Approved
C14011,U5884,2026-06-23,Bank Deposit,150000,Approved
C14012,U5885,2026-07-13,Bank Deposit,40000,Approved
C14013,U5885,2026-07-14,Bank Deposit,75000,Approved
C14014,U5885,2026-07-15,Bank Deposit,150000,Approved
C14015,U5885,2026-07-15,Bank Deposit,25000,Approved
C14016,U5885,2026-07-12,Bank Deposit,75000,Approved
C14017,U5885,2026-07-12,Bank Deposit,25000,Approved
C14018,U5885,2026-07-14,Bank Deposit,75000,Canceled
C14019,U5888,2026-06-24,Bank Deposit,5000,Approved
C14020,U5888,2026-06-06,Bank Deposit,500,Approved
C14021,U5889,2026-07-11,Bank Deposit,15000,Approved
C14022,U5889,2026-07-03,Bank Deposit,7500,Approved
C14023,U5889,2026-06-24,Bank Deposit,15000,Approved
C14024,U5890,2026-06-05,Bank Deposit,10000,Approved
C14025,U5890,2026-06-04,Bank Deposit,5000,Approved
C14026,U5890,2026-04-26,Bank Deposit,25000,Approved
C14027,U5891,2026-06-23,Bank Deposit,40000,Approved
C14028,U5891,2026-06-06,Bank Deposit,15000,Approved
C14029,U5891,2026-07-14,Bank Deposit,15000,Approved
C14030,U5891,2026-05-27,Bank Deposit,7500,Approved
C14031,U5891,2026-05-01,Bank Deposit,40000,Approved
C14032,U5893,2026-07-01,Bank Deposit,2500,Approved
C14033,U5893,2026-06-27,Bank Deposit,2500,Approved
C14034,U5894,2026-07-14,Bank Deposit,1000,Approved
C14035,U5894,2026-07-12,Bank Deposit,2500,Approved
C14036,U5895,2026-05-06,Bank Deposit,500,Approved
C14037,U5895,2026-05-08,Bank Deposit,7500,Approved
C14038,U5895,2026-07-05,Bank Deposit,500,Approved
C14039,U5896,2026-06-04,Bank Deposit,15000,Canceled
C14040,U5896,2026-05-23,Bank Deposit,25000,Approved
C14041,U5897,2026-05-25,Bank Deposit,2500,Approved
C14042,U5897,2026-06-25,Bank Deposit,5000,Approved
C14043,U5897,2026-06-02,Bank Deposit,5000,Approved
C14044,U5899,2026-06-16,Bank Deposit,1000,Approved
C14045,U5899,2026-06-16,Bank Deposit,500,Approved
C14046,U5899,2026-06-30,Bank Deposit,1000,Canceled
C14047,U5900,2026-07-03,Bank Deposit,7500,Approved
C14048,U5900,2026-07-02,Bank Deposit,7500,Approved
C14049,U5904,2026-07-12,Bank Deposit,5000,Canceled
C14050,U5904,2026-07-12,Bank Deposit,40000,Approved
C14051,U5904,2026-07-11,Bank Deposit,40000,Approved
C14052,U5904,2026-07-05,Bank Deposit,40000,Approved
C14053,U5904,2026-07-13,Bank Deposit,40000,Canceled
C14054,U5910,2026-07-15,Bank Deposit,7500,Approved
C14055,U5911,2026-07-07,Bank Deposit,25000,Canceled
C14056,U5911,2026-07-12,Bank Deposit,40000,Approved
C14057,U5911,2026-05-17,Bank Deposit,7500,Approved
C14058,U5911,2026-06-30,Bank Deposit,10000,Approved
C14059,U5911,2026-07-06,Bank Deposit,7500,Approved
C14060,U5912,2026-06-20,Bank Deposit,7500,Approved
C14061,U5912,2026-07-10,Bank Deposit,15000,Approved
C14062,U5912,2026-06-03,Bank Deposit,15000,Approved
C14063,U5913,2026-07-12,Bank Deposit,7500,Canceled
C14064,U5913,2026-07-11,Bank Deposit,25000,Approved
C14065,U5913,2026-07-12,Bank Deposit,7500,Approved
C14066,U5914,2026-07-14,Bank Deposit,150000,Approved
C14067,U5914,2026-07-13,Bank Deposit,25000,Approved
C14068,U5914,2026-07-06,Bank Deposit,75000,Approved
C14069,U5916,2026-06-28,Bank Deposit,15000,Approved
C14070,U5916,2026-06-06,Bank Deposit,7500,Approved
C14071,U5919,2026-07-14,Bank Deposit,7500,Approved
C14072,U5919,2026-07-15,Bank Deposit,2500,Canceled
C14073,U5919,2026-06-12,Bank Deposit,1000,Canceled
C14074,U5920,2026-06-28,Bank Deposit,25000,Approved
C14075,U5920,2026-06-27,Bank Deposit,40000,Approved
C14076,U5920,2026-06-25,Bank Deposit,40000,Approved
C14077,U5921,2026-07-15,Bank Deposit,7500,Canceled
C14078,U5922,2026-06-25,Bank Deposit,7500,Approved
C14079,U5922,2026-05-31,Bank Deposit,1000,Approved
C14080,U5922,2026-06-20,Bank Deposit,7500,Approved
C14081,U5924,2026-06-16,Bank Deposit,1000,Approved
C14082,U5924,2026-05-30,Bank Deposit,7500,Approved
C14083,U5924,2026-06-26,Bank Deposit,500,Approved
C14084,U5927,2026-06-18,Bank Deposit,2500,Approved
C14085,U5929,2026-06-30,Bank Deposit,2500,Approved
C14086,U5929,2026-07-09,Bank Deposit,1000,Approved
C14087,U5929,2026-06-19,Bank Deposit,500,Approved
C14088,U5931,2026-06-24,Bank Deposit,40000,Approved
C14089,U5931,2026-07-14,Bank Deposit,15000,Approved
C14090,U5931,2026-06-21,Bank Deposit,5000,Approved
C14091,U5932,2026-07-02,Bank Deposit,7500,Approved
C14092,U5932,2026-07-06,Bank Deposit,10000,Approved
C14093,U5932,2026-07-07,Bank Deposit,10000,Approved
C14094,U5932,2026-07-09,Bank Deposit,10000,Approved
C14095,U5932,2026-07-01,Bank Deposit,7500,Approved
C14096,U5935,2026-07-14,Bank Deposit,7500,Approved
C14097,U5936,2026-06-27,Bank Deposit,5000,Approved
C14098,U5937,2026-06-25,Bank Deposit,15000,Approved
C14099,U5938,2026-06-15,Bank Deposit,2500,Approved
C14100,U5939,2026-07-03,Bank Deposit,1000,Approved
C14101,U5939,2026-06-10,Bank Deposit,2500,Approved
C14102,U5941,2026-07-01,Bank Deposit,5000,Approved
C14103,U5941,2026-06-14,Bank Deposit,25000,Approved
C14104,U5942,2026-05-20,Bank Deposit,100000,Approved
C14105,U5942,2026-05-11,Bank Deposit,40000,Approved
C14106,U5942,2026-07-05,Bank Deposit,150000,Approved
C14107,U5942,2026-05-13,Bank Deposit,150000,Approved
C14108,U5943,2026-06-30,Bank Deposit,15000,Approved
C14109,U5943,2026-06-30,Bank Deposit,5000,Approved
C14110,U5943,2026-07-07,Bank Deposit,7500,Approved
C14111,U5943,2026-06-24,Bank Deposit,15000,Approved
C14112,U5943,2026-06-25,Bank Deposit,25000,Approved
C14113,U5944,2026-06-16,Bank Deposit,5000,Canceled
C14114,U5944,2026-06-14,Bank Deposit,7500,Approved
C14115,U5944,2026-06-04,Bank Deposit,7500,Approved
C14116,U5945,2026-06-29,Bank Deposit,500,Approved
C14117,U5945,2026-07-10,Bank Deposit,2500,Approved
C14118,U5946,2026-07-04,Bank Deposit,5000,Approved
C14119,U5946,2026-07-03,Bank Deposit,40000,Approved
C14120,U5949,2026-05-21,Bank Deposit,10000,Canceled
C14121,U5949,2026-06-09,Bank Deposit,10000,Approved
C14122,U5949,2026-07-11,Bank Deposit,7500,Approved
C14123,U5949,2026-07-01,Bank Deposit,25000,Approved
C14124,U5950,2026-07-09,Bank Deposit,7500,Approved
C14125,U5950,2026-07-10,Bank Deposit,5000,Approved
C14126,U5950,2026-07-15,Bank Deposit,7500,Approved
C14127,U5951,2026-05-05,Bank Deposit,500,Approved
C14128,U5951,2026-06-13,Bank Deposit,2500,Approved
C14129,U5953,2026-07-05,Bank Deposit,15000,Approved
C14130,U5953,2026-07-14,Bank Deposit,40000,Approved
C14131,U5957,2026-06-03,Bank Deposit,2500,Approved
C14132,U5957,2026-06-20,Bank Deposit,5000,Canceled
C14133,U5957,2026-05-26,Bank Deposit,1000,Approved
C14134,U5958,2026-07-14,Bank Deposit,500,Approved
C14135,U5958,2026-07-12,Bank Deposit,2500,Approved
C14136,U5959,2026-06-26,Bank Deposit,10000,Approved
C14137,U5959,2026-05-12,Bank Deposit,10000,Approved
C14138,U5959,2026-06-18,Bank Deposit,25000,Approved
C14139,U5959,2026-06-20,Bank Deposit,5000,Approved
C14140,U5960,2026-05-28,Bank Deposit,5000,Approved
C14141,U5960,2026-06-12,Bank Deposit,10000,Approved
C14142,U5960,2026-07-11,Bank Deposit,15000,Approved
C14143,U5960,2026-06-02,Bank Deposit,40000,Approved
C14144,U5961,2026-06-27,Bank Deposit,2500,Approved
C14145,U5961,2026-06-14,Bank Deposit,1000,Approved
C14146,U5961,2026-06-17,Bank Deposit,1000,Approved
C14147,U5965,2026-05-23,Bank Deposit,500,Approved
C14148,U5965,2026-06-02,Bank Deposit,5000,Approved
C14149,U5967,2026-04-29,Bank Deposit,5000,Approved
C14150,U5967,2026-06-24,Bank Deposit,500,Approved
C14151,U5968,2026-07-11,Bank Deposit,2500,Approved
C14152,U5968,2026-07-07,Bank Deposit,7500,Approved
C14153,U5969,2026-07-08,Bank Deposit,1000,Approved
C14154,U5969,2026-06-26,Bank Deposit,7500,Approved
C14155,U5969,2026-06-04,Bank Deposit,5000,Canceled
C14156,U5970,2026-05-06,Bank Deposit,1000,Approved
C14157,U5970,2026-05-09,Bank Deposit,2500,Approved
C14158,U5970,2026-04-24,Bank Deposit,5000,Canceled
C14159,U5971,2026-06-27,Bank Deposit,5000,Approved
C14160,U5971,2026-06-25,Bank Deposit,1000,Approved
C14161,U5972,2026-07-07,Bank Deposit,2500,Approved
C14162,U5974,2026-06-28,Bank Deposit,7500,Approved
C14163,U5974,2026-06-09,Bank Deposit,1000,Approved
C14164,U5974,2026-07-12,Bank Deposit,5000,Approved
C14165,U5975,2026-06-25,Bank Deposit,15000,Canceled
C14166,U5975,2026-05-13,Bank Deposit,40000,Approved
C14167,U5975,2026-07-02,Bank Deposit,15000,Approved
C14168,U5976,2026-07-12,Bank Deposit,1000,Approved
C14169,U5976,2026-06-26,Bank Deposit,5000,Approved
C14170,U5976,2026-06-25,Bank Deposit,5000,Approved
C14171,U5985,2026-06-22,Bank Deposit,2500,Approved
C14172,U5986,2026-05-15,Bank Deposit,150000,Approved
C14173,U5986,2026-05-29,Bank Deposit,40000,Approved
C14174,U5986,2026-05-25,Bank Deposit,150000,Approved
C14175,U5986,2026-06-06,Bank Deposit,75000,Approved
C14176,U5989,2026-05-30,Bank Deposit,10000,Canceled
C14177,U5989,2026-06-11,Bank Deposit,7500,Approved
C14178,U5989,2026-05-27,Bank Deposit,15000,Approved
C14179,U5989,2026-06-29,Bank Deposit,10000,Approved
C14180,U5990,2026-06-25,Bank Deposit,5000,Approved
C14181,U5990,2026-06-30,Bank Deposit,7500,Canceled
C14182,U5990,2026-07-10,Bank Deposit,7500,Approved
C14183,U4349,2026-07-01,Withdrawal,815,Canceled
C14184,U5066,2026-07-05,Withdrawal,5000,Approved
C14185,U2645,2026-06-05,Withdrawal,2500,Approved
C14186,U1930,2026-05-15,Withdrawal,250,Approved
C14187,U5556,2026-06-28,Withdrawal,250,Approved
C14188,U4474,2026-06-09,Withdrawal,1000,Approved
C14189,U3803,2026-06-28,Withdrawal,500,Approved
C14190,U4117,2026-07-14,Withdrawal,1335,Approved
C14191,U4733,2026-06-09,Withdrawal,968,Approved
C14192,U1461,2026-07-13,Withdrawal,1000,Approved
C14193,U3869,2026-06-22,Withdrawal,5000,Approved
C14194,U5429,2026-07-08,Withdrawal,250,Approved
C14195,U5974,2026-07-04,Withdrawal,2500,Approved
C14196,U4735,2026-07-02,Withdrawal,781,Approved
C14197,U2560,2026-07-05,Withdrawal,492,Approved
C14198,U1242,2026-07-01,Withdrawal,395,Approved
C14199,U5677,2026-07-14,Withdrawal,5000,Approved
C14200,U3164,2026-06-24,Withdrawal,361,Approved
C14201,U1107,2026-06-30,Withdrawal,250,Approved
C14202,U2514,2026-05-22,Withdrawal,2500,Approved
C14203,U2197,2026-05-28,Withdrawal,500,Approved
C14204,U1258,2026-06-27,Withdrawal,250,Approved
C14205,U1209,2026-07-14,Withdrawal,250,Approved
C14206,U4538,2026-07-14,Withdrawal,2500,Approved
C14207,U3644,2026-07-04,Withdrawal,5000,Approved
C14208,U5246,2026-07-15,Withdrawal,250,Approved
C14209,U1329,2026-05-27,Withdrawal,1000,Approved
C14210,U3307,2026-07-07,Withdrawal,250,Canceled
C14211,U5174,2026-07-11,Withdrawal,250,Canceled
C14212,U4822,2026-06-29,Withdrawal,1473,Approved
C14213,U3869,2026-06-19,Withdrawal,500,Approved
C14214,U1881,2026-07-08,Withdrawal,250,Approved
C14215,U2002,2026-07-11,Withdrawal,250,Approved
C14216,U5202,2026-05-01,Withdrawal,1000,Approved
C14217,U3149,2026-07-01,Withdrawal,250,Approved
C14218,U5291,2026-07-01,Withdrawal,500,Approved
C14219,U5592,2026-06-29,Withdrawal,500,Approved
C14220,U4332,2026-05-26,Withdrawal,2500,Canceled
C14221,U4789,2026-07-15,Withdrawal,913,Canceled
C14222,U2185,2026-07-08,Withdrawal,3373,Approved
C14223,U4696,2026-05-07,Withdrawal,250,Approved
C14224,U1787,2026-06-29,Withdrawal,250,Approved
C14225,U3101,2026-07-07,Withdrawal,909,Approved
C14226,U4228,2026-07-12,Withdrawal,250,Approved
C14227,U3059,2026-06-10,Withdrawal,500,Approved
C14228,U3549,2026-06-19,Withdrawal,1926,Canceled
C14229,U2575,2026-06-11,Withdrawal,1000,Canceled
C14230,U4815,2026-05-27,Withdrawal,500,Approved
C14231,U5404,2026-07-01,Withdrawal,2500,Approved
C14232,U4217,2026-07-05,Withdrawal,5000,Approved
C14233,U5667,2026-07-01,Withdrawal,1000,Approved
C14234,U2194,2026-06-08,Withdrawal,5000,Canceled
C14235,U1538,2026-04-25,Withdrawal,500,Approved
C14236,U1349,2026-07-07,Withdrawal,2500,Approved
C14237,U1797,2026-06-25,Withdrawal,1000,Approved
C14238,U5965,2026-06-08,Withdrawal,250,Approved
C14239,U2597,2026-06-11,Withdrawal,646,Approved
C14240,U1259,2026-07-15,Withdrawal,2500,Approved
C14241,U3027,2026-07-11,Withdrawal,500,Canceled
C14242,U3286,2026-06-22,Withdrawal,274,Approved
C14243,U5481,2026-05-20,Withdrawal,250,Approved
C14244,U5825,2026-06-21,Withdrawal,1000,Canceled
C14245,U2339,2026-07-03,Withdrawal,503,Approved
C14246,U3822,2026-05-23,Withdrawal,4808,Approved
C14247,U3349,2026-06-26,Withdrawal,2500,Approved
C14248,U2011,2026-07-04,Withdrawal,250,Approved
C14249,U4433,2026-06-05,Withdrawal,562,Approved
C14250,U1740,2026-06-17,Withdrawal,5000,Approved
C14251,U5266,2026-07-09,Withdrawal,5000,Canceled
C14252,U1414,2026-06-26,Withdrawal,1000,Canceled
C14253,U4731,2026-07-04,Withdrawal,5000,Approved
C14254,U4418,2026-07-11,Withdrawal,2500,Approved
C14255,U4366,2026-06-03,Withdrawal,250,Approved
C14256,U5680,2026-07-07,Withdrawal,500,Approved
C14257,U1646,2026-07-14,Withdrawal,1000,Approved
C14258,U5160,2026-07-09,Withdrawal,5000,Approved
C14259,U4181,2026-06-26,Withdrawal,250,Approved
C14260,U5783,2026-07-14,Withdrawal,250,Canceled
C14261,U5148,2026-07-15,Withdrawal,250,Approved
C14262,U3340,2026-06-18,Withdrawal,250,Canceled
C14263,U3243,2026-07-01,Withdrawal,2500,Approved
C14264,U2329,2026-07-13,Withdrawal,500,Approved
C14265,U3077,2026-07-09,Withdrawal,250,Approved
C14266,U3368,2026-07-15,Withdrawal,1000,Approved
C14267,U3024,2026-07-15,Withdrawal,250,Approved
C14268,U1071,2026-07-14,Withdrawal,1000,Approved
C14269,U1626,2026-06-04,Withdrawal,781,Canceled
C14270,U2487,2026-06-07,Withdrawal,250,Approved
C14271,U2438,2026-05-25,Withdrawal,250,Approved
C14272,U5596,2026-06-25,Withdrawal,1000,Approved
C14273,U5540,2026-06-08,Withdrawal,250,Approved
C14274,U3245,2026-06-25,Withdrawal,500,Approved
C14275,U5337,2026-06-21,Withdrawal,757,Approved
C14276,U4344,2026-07-07,Withdrawal,250,Approved
C14277,U2060,2026-05-19,Withdrawal,691,Approved
C14278,U5612,2026-06-06,Withdrawal,500,Approved
C14279,U1861,2026-04-17,Withdrawal,1000,Canceled
C14280,U1358,2026-06-27,Withdrawal,500,Approved
C14281,U5571,2026-06-04,Withdrawal,2103,Approved
C14282,U4970,2026-06-18,Withdrawal,500,Approved
C14283,U1067,2026-07-01,Withdrawal,250,Approved
C14284,U1228,2026-06-15,Withdrawal,1853,Approved
C14285,U2123,2026-06-09,Withdrawal,250,Approved
C14286,U4625,2026-07-11,Withdrawal,250,Approved
C14287,U1332,2026-07-09,Withdrawal,500,Approved
C14288,U4497,2026-06-16,Withdrawal,250,Approved
C14289,U4043,2026-06-14,Withdrawal,250,Approved
C14290,U3087,2026-07-06,Withdrawal,250,Canceled
C14291,U1386,2026-07-11,Withdrawal,1507,Approved
C14292,U1332,2026-07-11,Withdrawal,1728,Approved
C14293,U4769,2026-07-07,Withdrawal,698,Approved
C14294,U1729,2026-05-26,Withdrawal,500,Approved
C14295,U4092,2026-07-12,Withdrawal,2500,Canceled
C14296,U1301,2026-07-11,Withdrawal,250,Approved
C14297,U1558,2026-06-29,Withdrawal,2500,Approved
C14298,U5104,2026-05-31,Withdrawal,250,Approved
C14299,U1921,2026-06-17,Withdrawal,488,Approved
C14300,U1775,2026-07-14,Withdrawal,1000,Approved
C14301,U1854,2026-07-09,Withdrawal,250,Canceled
C14302,U4089,2026-07-05,Withdrawal,500,Approved
C14303,U2331,2026-07-05,Withdrawal,500,Approved
C14304,U2629,2026-06-07,Withdrawal,250,Approved
C14305,U1011,2026-07-08,Withdrawal,250,Approved
C14306,U4284,2026-07-11,Withdrawal,5000,Approved
C14307,U1508,2026-07-08,Withdrawal,500,Approved
C14308,U1579,2026-07-04,Withdrawal,500,Approved
C14309,U4580,2026-06-13,Withdrawal,429,Canceled
C14310,U3602,2026-07-13,Withdrawal,250,Approved
C14311,U3710,2026-06-17,Withdrawal,500,Approved
C14312,U2030,2026-07-08,Withdrawal,750,Approved
C14313,U1906,2026-06-04,Withdrawal,250,Approved
C14314,U5895,2026-05-31,Withdrawal,250,Canceled
C14315,U1661,2026-07-11,Withdrawal,2500,Approved
C14316,U2185,2026-06-26,Withdrawal,1000,Approved
C14317,U2730,2026-07-04,Withdrawal,3152,Canceled
C14318,U5653,2026-06-25,Withdrawal,500,Approved
C14319,U1320,2026-06-21,Withdrawal,2348,Approved
C14320,U2966,2026-07-15,Withdrawal,5000,Approved
C14321,U3095,2026-07-15,Withdrawal,250,Approved
C14322,U1158,2026-07-10,Withdrawal,250,Approved
C14323,U1991,2026-05-18,Withdrawal,1342,Approved
C14324,U5592,2026-05-14,Withdrawal,1412,Approved
C14325,U3410,2026-07-03,Withdrawal,250,Approved
C14326,U5663,2026-07-14,Withdrawal,2208,Approved
C14327,U2089,2026-05-29,Withdrawal,500,Approved
C14328,U4895,2026-06-27,Withdrawal,250,Approved
C14329,U3798,2026-06-26,Withdrawal,500,Approved
C14330,U2349,2026-07-15,Withdrawal,250,Approved
C14331,U2694,2026-06-22,Withdrawal,5000,Approved
C14332,U4912,2026-05-20,Withdrawal,3670,Approved
C14333,U4268,2026-07-05,Withdrawal,2500,Approved
C14334,U4767,2026-06-27,Withdrawal,2500,Approved
C14335,U4066,2026-06-02,Withdrawal,517,Approved
C14336,U5214,2026-06-18,Withdrawal,255,Approved
C14337,U2197,2026-05-25,Withdrawal,500,Approved
C14338,U4277,2026-06-01,Withdrawal,1666,Approved
C14339,U1906,2026-06-09,Withdrawal,250,Canceled
C14340,U2294,2026-07-11,Withdrawal,1000,Approved
C14341,U3643,2026-05-20,Withdrawal,250,Approved
C14342,U3750,2026-07-11,Withdrawal,500,Approved
C14343,U1894,2026-05-27,Withdrawal,1500,Approved
C14344,U4382,2026-05-28,Withdrawal,1000,Approved
C14345,U3701,2026-07-03,Withdrawal,270,Canceled
C14346,U4500,2026-06-17,Withdrawal,5000,Canceled
C14347,U4471,2026-07-15,Withdrawal,500,Approved
C14348,U5639,2026-06-29,Withdrawal,1000,Approved
C14349,U3326,2026-07-15,Withdrawal,2500,Canceled
C14350,U2931,2026-07-10,Withdrawal,250,Canceled
C14351,U2580,2026-06-11,Withdrawal,250,Canceled
C14352,U4246,2026-06-11,Withdrawal,291,Approved
C14353,U4251,2026-06-28,Withdrawal,5000,Approved
C14354,U3172,2026-05-26,Withdrawal,500,Approved
C14355,U5738,2026-05-25,Withdrawal,5000,Canceled
C14356,U5095,2026-06-23,Withdrawal,500,Approved
C14357,U5517,2026-07-15,Withdrawal,1000,Approved
C14358,U5805,2026-07-07,Withdrawal,1261,Approved
C14359,U3510,2026-06-23,Withdrawal,500,Approved
C14360,U2016,2026-06-24,Withdrawal,5000,Canceled
C14361,U2669,2026-07-06,Withdrawal,1000,Approved
C14362,U1460,2026-06-22,Withdrawal,2500,Approved
C14363,U5164,2026-06-28,Withdrawal,1000,Canceled
C14364,U4429,2026-05-14,Withdrawal,500,Approved
C14365,U2948,2026-05-21,Withdrawal,1000,Canceled
C14366,U4561,2026-07-04,Withdrawal,500,Approved
C14367,U2927,2026-07-15,Withdrawal,500,Canceled
C14368,U5512,2026-06-28,Withdrawal,1815,Approved
C14369,U4111,2026-07-09,Withdrawal,1000,Approved
C14370,U3055,2026-06-24,Withdrawal,500,Approved
C14371,U4893,2026-06-05,Withdrawal,2192,Approved
C14372,U5800,2026-05-01,Withdrawal,500,Approved
C14373,U3350,2026-07-13,Withdrawal,1000,Approved
C14374,U3282,2026-05-26,Withdrawal,412,Canceled
C14375,U4099,2026-07-07,Withdrawal,5000,Canceled
C14376,U4004,2026-06-29,Withdrawal,941,Approved
C14377,U5374,2026-07-07,Withdrawal,500,Approved
C14378,U2565,2026-07-01,Withdrawal,250,Approved
C14379,U1708,2026-05-26,Withdrawal,500,Approved
C14380,U3286,2026-06-29,Withdrawal,250,Canceled
C14381,U4197,2026-07-15,Withdrawal,250,Approved
C14382,U5911,2026-06-01,Withdrawal,250,Approved
C14383,U1450,2026-07-15,Withdrawal,620,Approved
